what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1328267587873
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328267587874
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1328267587875
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1328267587875
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1328267587876
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328267587878
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1328267587879
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328267587881
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328267587885
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1328267587887
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328267587889
started,bundle,org.tigris.subversion.clientadapter,1.5.3,"org.tigris.subversion.clientadapter",1328267587890
started,bundle,org.tigris.subversion.subclipse.core,1.4.8,"org.tigris.subversion.subclipse.core",1328267587891
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1328267587892
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,"org.tigris.subversion.subclipse.ui",1328267587894
os,sysinfo,,,"win32",1328267587901
arch,sysinfo,,,"x86",1328267587901
ws,sysinfo,,,"win32",1328267587901
locale,sysinfo,,,"pt_BR",1328267587901
processors,sysinfo,,,"4",1328267587901
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328267587901
java.runtime.version,sysinfo,,,"1.7.0-b147",1328267587901
java.specification.name,sysinfo,,,"Java Platform API Specification",1328267587901
java.specification.vendor,sysinfo,,,"Oracle Corporation",1328267587901
java.specification.version,sysinfo,,,"1.7",1328267587901
java.vendor,sysinfo,,,"Oracle Corporation",1328267587901
java.version,sysinfo,,,"1.7.0",1328267587901
java.vm.info,sysinfo,,,"mixed mode, sharing",1328267587901
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1328267587901
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328267587901
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1328267587901
java.vm.specification.version,sysinfo,,,"1.7",1328267587901
java.vm.vendor,sysinfo,,,"Oracle Corporation",1328267587901
java.vm.version,sysinfo,,,"21.0-b17",1328267587901
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1328267588130
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328267589816
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328267591628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328267592229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328267598490
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1328267604929
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1328267604958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328267626349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328267863569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328267864643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328268069520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328268069962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328270219288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328270219756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328270223491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328270223913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328270224292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288675469
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328288682690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288683389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288689169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288693493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288694505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328288697203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328289917945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328289918429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328289919570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328289919789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290349996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290355816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290370175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290378098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290378429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290378820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290396716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290403889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290407588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290495033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290497091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290511005
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328290511021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290513536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328290693983
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328290696258
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328290719099
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328290877375
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328290877961
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328290878036
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328290893534
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1328290893694
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1328290894417
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328290894476
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328290925579
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328290927969
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328290928062
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1328290941350
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1328290941373
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1328290941390
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1328290941411
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1328290941624
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328290944060
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328290992259
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328290997985
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328290998032
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328291005664
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328291006061
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328291006106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328291141289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328291230845
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328291237073
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328291237332
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328291608213
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328291608431
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328291677444
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328291677693
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328291677736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328291747993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328291820442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328291825645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292074360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292165500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292322977
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328292326338
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292326635
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292326682
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328292440863
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292442819
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292442866
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328292471675
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292477003
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1328292556314
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6.1,"org.tigris.subversion.clientadapter.svnkit",1328292556314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328292556330
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328292556392
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328292562493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292568254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292582223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292583875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292706964
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328292706977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292716995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328292820381
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328292824250
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292825279
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328292825322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293024628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293027685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293042085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293042309
started,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1328293042364
started,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1328293042376
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1328293042411
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293042760
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293042848
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328293057327
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293057327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293084211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293085977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293092788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293093032
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293093122
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293093183
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328293106227
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293106227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293112622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293112801
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293112907
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293112989
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328293162501
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293162501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293171845
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293173770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293173836
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1328293173866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293228365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293230120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328293231746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328294602855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328294843440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328299388680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328299390118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328299391383
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328299391952
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1328299393556
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1328299393606
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1328299393636
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1328708027393
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1328708027396
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1328708027397
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1328708027397
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1328708027415
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1328708027416
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1328708027416
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1328708027417
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1328708027417
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1328708027418
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1328708027419
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1328708027420
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1328708027421
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1328708027445
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1328708027446
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1328708027447
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1328708027448
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1328708027449
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1328708027450
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1328708027450
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1328708027451
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1328708027451
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1328708027452
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1328708027453
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1328708027454
