what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1328708788605
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1328708788662
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708788718
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1328708788735
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708788783
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1328708788784
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1328708788955
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328708790136
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708790137
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708795283
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708795345
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328708796255
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1328708796255
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328708805693
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1328708805693
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1328708822911
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1328708822916
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1328708822945
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1328708822946
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328708825209
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328708829122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708833752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708840653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708842288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708845626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708847414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708848590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708849443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708853341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708854828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708895771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708897798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708898750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708899379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708900490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708901179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708903428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708905989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708906974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708911759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708913721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708924924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708948233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328708981290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328709651580
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328709652594
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1328709652753
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1328709652882
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328709652944
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328709675670
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1328709675815
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1328709675836
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1328709675880
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1328709676090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328709680024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328717425301
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328718124950
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328718137324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718140841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718152041
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328718163478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718204769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718206878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718208660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718209990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718279154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718305794
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328718305826
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328718306079
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328718306121
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328718338749
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328718414048
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328718414375
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328718414419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718584343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328718697421
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1328718712889
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1328718712941
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1328718713041
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1328718713197
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1328718713228
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1328718713340
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1328718713344
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1328718713798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328718714053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328718714065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328718718864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328718730185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328718733195
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1328718828524
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6.1,"org.tigris.subversion.clientadapter.svnkit",1328718828540
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328718829271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328718829387
