what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1328721499438
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1328721500847
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncrementalReverse",1328721506854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findIncrementalReverse",1328721508113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721509849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721513643
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type.in.hierarchy",1328721513651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721517580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721524585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.switchToEditor",1328721524600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721527124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721530376
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.navigate.open.type.in.hierarchy",1328721530391
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findPrevious",1328721532727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721533698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1328721533729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721534094
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1328721534396
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1328721534569
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1328721534582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721535643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1328721535859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721539451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showKeyAssist",1328721539507
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.goto.matching.bracket",1328721543567
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1328721545570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721545658
started,bundle,org.eclipse.pde,3.6.100.v201106131736,"org.eclipse.pde",1328721548044
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1328721548291
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1328721548325
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721553063
executed,command,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui.openPluginArtifact",1328721553076
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.quickdiff.toggle",1328721555782
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328721561265
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1328721563286
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1328721567024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721567874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721569506
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328721569541
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328721570761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721571290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721571497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721571605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721571946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721572020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721572638
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1328721579955
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328721580113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721588827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328721716834
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328721721057
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328721721306
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1328721867377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722120839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722151908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328722156492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328722188856
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328722188962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722189321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722191742
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328722197114
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1328722200922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722219086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722550265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328722552170
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1328723454343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328725045505
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328725045564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328725048024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328728863480
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328728865712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328728971181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328728971457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328728987241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328728987523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328728990838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328728997484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328729003656
error,log,,,"org.tigris.subversion.javahl.ClientException: Unsupported working copy format\nsvn: This client is too old to work with working copy 'C:\\Users\\User\\Desktop'.  You need\nto get a newer Subversion client, or to downgrade this working copy.\nSee http://subversion.tigris.org/faq.html#working-copy-format-change\nfor details.\n",1328729003755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729009186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729021035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729027506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729035753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729039794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729619812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729620992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729622186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729622375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729884712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729885234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729886558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729887256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730161962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730162380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730334581
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730334755
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730335887
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730337447
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730338878
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730339965
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730341779
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730343329
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730345229
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730345229
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730347209
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730347210
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328730349883
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328730349884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730351917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730353422
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328730353666
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1328730357016
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1328730357032
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1328730357094
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1328730357125
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1328730357141
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1328730357149
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1328730357165
